1832,1839,3178,1839,3178,1933,1832,1933
2260,1927,2748,1927,2748,1999,2260,1999
2348,2009,2662,2009,2662,2089,2348,2089
1928,2092,3088,2092,3088,2169,1928,2169
2060,2175,2944,2175,2944,2253,2060,2253
2310,2255,2700,2255,2700,2333,2310,2333
1772,2329,2602,2329,2602,2409,1772,2409
3088,2445,3248,2445,3248,2521,3088,2521
1772,2447,1900,2447,1900,2523,1772,2523
2236,2451,2350,2451,2350,2533,2236,2533
1772,2541,2734,2541,2734,2627,1772,2627
3074,2633,3238,2633,3238,2709,3074,2709
1772,2637,1940,2637,1940,2713,1772,2713
2238,2641,2284,2641,2284,2711,2238,2711
1772,2755,2672,2755,2672,2839,1772,2839
2238,2853,2284,2853,2284,2923,2238,2923
3074,2851,3236,2851,3236,2923,3074,2923
1772,2857,1934,2857,1934,2923,1772,2923
2690,2995,3238,2995,3238,3073,2690,3073
2762,3079,3242,3079,3242,3155,2762,3155
2794,3159,3238,3159,3238,3237,2794,3237
3012,3275,3238,3275,3238,3353,3012,3353
1766,3277,2174,3277,2174,3359,1766,3359
3072,3369,3236,3369,3236,3445,3072,3445
1768,3371,1958,3371,1958,3447,1768,3447
3072,3453,3234,3453,3234,3527,3072,3527
1768,3457,1998,3457,1998,3541,1768,3541
2522,3653,2762,3653,2762,3735,2522,3735
1770,3655,2120,3655,2120,3729,1770,3729
3074,3659,3236,3659,3236,3729,3074,3729
1766,3749,2134,3749,2134,3819,1766,3819
2650,3749,2762,3749,2762,3815,2650,3815
3126,3753,3236,3753,3236,3815,3126,3815
2136,3871,2850,3871,2850,3951,2136,3951
2020,3953,2976,3953,2976,4040,2020,4040
2172,4035,2814,4035,2814,4117,2172,4117
2138,4117,2852,4117,2852,4203,2138,4203
2060,4201,2924,4201,2924,4279,2060,4279
2108,4287,2876,4287,2876,4371,2108,4371
