1478,1456,2830,1456,2830,1543,1478,1543
1899,1539,2413,1539,2413,1612,1899,1612
1996,1621,2314,1621,2314,1702,1996,1702
1576,1705,2732,1705,2732,1782,1576,1782
1710,1790,2594,1790,2594,1869,1710,1869
1958,1867,2346,1867,2346,1941,1958,1941
1420,1941,2254,1941,2254,2021,1420,2021
2738,2047,2898,2047,2898,2127,2738,2127
1882,2061,2000,2061,2000,2143,1882,2143
1420,2065,1554,2065,1554,2139,1420,2139
1422,2157,2402,2157,2402,2241,1422,2241
2724,2239,2892,2239,2892,2321,2724,2321
1420,2245,1590,2245,1590,2327,1420,2327
1890,2253,1930,2253,1930,2323,1890,2323
1420,2369,2164,2369,2164,2452,1420,2452
2724,2457,2888,2457,2888,2535,2724,2535
1888,2467,1928,2467,1928,2535,1888,2535
1420,2469,1584,2469,1584,2543,1420,2543
1420,2589,2402,2589,2402,2673,1420,2673
2721,2675,2891,2675,2891,2751,2721,2751
1888,2683,1930,2683,1930,2753,1888,2753
1420,2683,1584,2683,1584,2757,1420,2757
1420,2803,2272,2803,2272,2881,1420,2881
2717,2893,2883,2893,2883,2969,2717,2969
1882,2897,1930,2897,1930,2969,1882,2969
1418,2897,1584,2897,1584,2975,1418,2975
1420,3021,2134,3021,2134,3101,1420,3101
2718,3107,2886,3107,2886,3189,2718,3189
1882,3113,1922,3113,1922,3185,1882,3185
1420,3117,1584,3117,1584,3193,1420,3193
2308,3257,2888,3257,2888,3329,2308,3329
2409,3343,2891,3343,2891,3416,2409,3416
2408,3423,2888,3423,2888,3498,2408,3498
2657,3537,2888,3537,2888,3611,2657,3611
1412,3543,1824,3543,1824,3621,1412,3621
2682,3633,2882,3633,2882,3709,2682,3709
1410,3635,1604,3635,1604,3713,1410,3713
2716,3715,2880,3715,2880,3787,2716,3787
1412,3717,1638,3717,1638,3803,1412,3803
1412,3915,1762,3915,1762,3989,1412,3989
2162,3916,2400,3916,2400,3992,2162,3992
2722,3917,2882,3917,2882,3993,2722,3993
2272,4015,2400,4015,2400,4077,2272,4077
1410,4013,1772,4013,1772,4085,1410,4085
2770,4017,2880,4017,2880,4075,2770,4075
1784,4133,2492,4133,2492,4213,1784,4213
1660,4213,2622,4213,2622,4296,1660,4296
1820,4302,2462,4302,2462,4381,1820,4381
1780,4381,2492,4381,2492,4463,1780,4463
1700,4465,2570,4465,2570,4550,1700,4550
1750,4551,2522,4551,2522,4639,1750,4639
