43,207,621,207,621,251,43,251
134,244,526,244,526,291,134,291
137,289,526,289,526,335,137,335
228,411,346,411,346,459,228,459
34,415,194,415,194,463,34,463
227,453,561,453,561,498,227,498
32,457,102,457,102,503,32,503
228,493,300,493,300,539,228,539
30,497,150,497,150,545,30,545
30,577,418,577,418,619,30,619
530,609,646,609,646,657,530,657
30,617,166,617,166,663,30,663
32,657,512,657,512,700,32,700
544,689,646,689,646,737,544,737
32,697,372,697,372,743,32,743
30,737,164,737,164,785,30,785
514,771,646,771,646,819,514,819
30,779,224,779,224,825,30,825
30,817,162,817,162,865,30,865
516,853,646,853,646,899,516,899
30,857,224,857,224,905,30,905
30,895,538,895,538,945,30,945
544,931,646,931,646,977,544,977
32,937,160,937,160,983,32,983
32,975,344,975,344,1023,32,1023
528,1013,646,1013,646,1059,528,1059
32,1017,224,1017,224,1065,32,1065
30,1059,282,1059,282,1103,30,1103
512,1095,646,1095,646,1141,512,1141
34,1097,192,1097,192,1145,34,1145
30,1137,436,1137,436,1183,30,1183
526,1173,646,1173,646,1221,526,1221
32,1177,178,1177,178,1223,32,1223
30,1217,358,1217,358,1263,30,1263
528,1253,646,1253,646,1299,528,1299
32,1257,178,1257,178,1303,32,1303
30,1335,264,1335,264,1383,30,1383
542,1373,646,1373,646,1419,542,1419
166,1375,494,1375,494,1423,166,1423
318,1415,494,1415,494,1465,318,1465
574,1415,642,1415,642,1459,574,1459
210,1457,494,1457,494,1502,210,1502
542,1455,646,1455,646,1501,542,1501
541,1496,643,1496,643,1539,541,1539
152,1497,492,1497,492,1543,152,1543
574,1535,646,1535,646,1581,574,1581
346,1537,494,1537,494,1587,346,1587
574,1575,642,1575,642,1621,574,1621
332,1577,494,1577,494,1627,332,1627
30,1617,388,1617,388,1664,30,1664
30,1657,494,1657,494,1707,30,1707
260,1735,430,1735,430,1785,260,1785
527,1777,643,1777,643,1823,527,1823
30,1777,160,1777,160,1823,30,1823
346,1777,506,1777,506,1827,346,1827
408,1815,508,1815,508,1861,408,1861
558,1815,640,1815,640,1861,558,1861
30,1819,148,1819,148,1863,30,1863
572,1853,644,1853,644,1899,572,1899
408,1855,508,1855,508,1901,408,1901
30,1857,148,1857,148,1903,30,1903
134,1977,526,1977,526,2022,134,2022
74,2017,584,2017,584,2064,74,2064
