438,164,618,164,618,198,438,198
106,202,660,202,660,238,106,238
214,236,552,236,552,266,214,266
102,266,664,266,664,300,102,300
124,300,360,300,360,330,124,330
400,303,638,303,638,330,400,330
196,332,570,332,570,364,196,364
270,384,454,384,454,416,270,416
222,434,425,434,425,462,222,462
42,434,188,434,188,464,42,464
42,468,112,468,112,498,42,498
220,468,558,468,558,500,220,500
222,502,308,502,308,532,222,532
44,506,188,506,188,532,44,532
44,538,196,538,196,566,44,566
224,540,278,540,278,566,224,566
222,572,558,572,558,604,222,604
44,574,206,574,206,604,44,604
42,614,188,614,188,643,42,643
242,612,296,612,296,644,242,644
330,612,454,612,454,642,330,642
518,614,622,614,622,644,518,644
42,652,518,652,518,686,42,686
268,694,294,694,294,722,268,722
390,694,454,694,454,722,390,722
546,694,664,694,664,727,546,727
42,744,178,744,178,776,42,776
274,744,446,744,446,776,274,776
546,746,622,746,622,772,546,772
286,786,446,786,446,818,286,818
558,790,622,790,622,816,558,816
226,838,446,838,446,871,226,871
546,840,622,840,622,868,546,868
248,882,446,882,446,914,248,914
558,884,622,884,622,910,558,910
112,934,446,934,446,966,112,966
546,938,622,938,622,964,546,964
42,974,114,974,114,1004,42,1004
544,976,622,976,622,1002,544,1002
558,1022,622,1022,622,1050,558,1050
42,1022,146,1022,146,1056,42,1056
432,1028,444,1028,444,1048,432,1048
322,1106,382,1106,382,1132,322,1132
390,1106,552,1106,552,1134,390,1134
562,1104,682,1104,682,1134,562,1134
44,1110,206,1110,206,1136,44,1136
628,1150,682,1150,682,1176,628,1176
362,1152,380,1152,380,1174,362,1174
486,1152,552,1152,552,1176,486,1176
46,1154,158,1154,158,1180,46,1180
148,1266,550,1266,550,1298,148,1298
