68,134,634,134,634,188,68,188
192,177,496,177,496,229,192,229
112,216,588,216,588,305,112,305
110,291,590,291,590,341,110,341
386,321,646,321,646,371,386,371
103,324,361,324,361,371,103,371
214,367,534,367,534,421,214,421
230,439,526,439,526,491,230,491
162,775,332,775,332,823,162,823
88,777,150,777,150,825,88,825
92,819,192,819,192,861,92,861
466,821,684,821,684,869,466,869
90,853,224,853,224,899,90,899
466,859,654,859,654,905,466,905
618,911,702,911,702,959,618,959
476,911,572,911,572,987,476,987
350,935,418,935,418,989,350,989
598,939,700,939,700,985,598,985
250,945,306,945,306,993,250,993
94,979,166,979,166,1025,94,1025
264,981,292,981,292,1023,264,1023
628,979,706,979,706,1025,628,1025
352,983,416,983,416,1021,352,1021
494,983,558,983,558,1021,494,1021
94,1013,538,1013,538,1061,94,1061
492,1051,556,1051,556,1099,492,1099
628,1055,706,1055,706,1099,628,1099
94,1057,224,1057,224,1103,94,1103
264,1059,292,1059,292,1099,264,1099
352,1059,418,1059,418,1099,352,1099
94,1091,580,1091,580,1137,94,1137
92,1131,224,1131,224,1179,92,1179
352,1135,416,1135,416,1177,352,1177
646,1135,706,1135,706,1175,646,1175
492,1135,558,1135,558,1179,492,1179
90,1171,674,1171,674,1213,90,1213
350,1209,418,1209,418,1255,350,1255
646,1211,706,1211,706,1253,646,1253
494,1213,558,1213,558,1255,494,1255
94,1213,612,1213,612,1295,94,1295
264,1215,292,1215,292,1257,264,1257
352,1285,418,1285,418,1331,352,1331
646,1287,708,1287,708,1329,646,1329
94,1287,208,1287,208,1335,94,1335
496,1289,558,1289,558,1331,496,1331
264,1291,292,1291,292,1333,264,1333
96,1323,612,1323,612,1371,96,1371
632,1361,710,1361,710,1403,632,1403
94,1361,228,1361,228,1407,94,1407
258,1365,300,1365,300,1409,258,1409
624,1451,700,1451,700,1495,624,1495
192,1451,538,1451,538,1501,192,1501
640,1499,700,1499,700,1539,640,1539
398,1499,538,1499,538,1547,398,1547
378,1537,538,1537,538,1589,378,1589
642,1543,706,1543,706,1587,642,1587
624,1589,700,1589,700,1635,624,1635
346,1591,546,1591,546,1645,346,1645
424,1637,544,1637,544,1685,424,1685
602,1637,700,1637,700,1681,602,1681
602,1679,700,1679,700,1727,602,1727
407,1683,544,1683,544,1731,407,1731
378,1721,544,1721,544,1775,378,1775
624,1723,704,1723,704,1769,624,1769
120,1837,328,1837,328,1897,120,1897
628,1907,706,1907,706,1959,628,1959
288,1913,334,1913,334,1961,288,1961
100,1915,202,1915,202,1965,100,1965
408,1915,548,1915,548,1963,408,1963
634,1947,710,1947,710,1993,634,1993
448,1949,542,1949,542,1999,448,1999
296,1953,328,1953,328,1995,296,1995
634,1993,706,1993,706,2041,634,2041
446,1997,544,1997,544,2045,446,2045
224,1999,330,1999,330,2045,224,2045
114,2087,620,2087,620,2135,114,2135
278,2125,450,2125,450,2169,278,2169
