122,276,526,276,526,308,122,308
136,316,530,316,530,352,136,352
220,354,430,354,430,388,220,388
182,396,490,396,490,434,182,434
192,436,458,436,458,470,192,470
150,476,518,476,518,512,150,512
136,554,544,554,544,588,136,588
506,632,632,632,632,668,506,668
56,634,164,634,164,670,56,670
294,634,390,634,390,668,294,668
56,714,448,714,448,747,56,747
492,716,634,716,634,746,492,746
56,754,444,754,444,788,56,788
504,754,632,754,632,788,504,788
54,830,488,830,488,866,54,866
520,834,600,834,600,866,520,866
168,872,492,872,492,910,168,910
550,874,604,874,604,904,550,904
322,914,488,914,488,947,322,947
520,912,604,912,604,944,520,944
352,952,492,952,492,986,352,986
520,954,604,954,604,986,520,986
350,992,488,992,488,1025,350,1025
548,992,604,992,604,1024,548,1024
54,1067,220,1067,220,1107,54,1107
280,1070,430,1070,430,1104,280,1104
506,1072,614,1072,614,1104,506,1104
56,1110,154,1110,154,1140,56,1140
352,1110,434,1110,434,1142,352,1142
550,1110,618,1110,618,1144,550,1144
126,1227,532,1227,532,1268,126,1268
56,1268,618,1268,618,1304,56,1304
