94,148,652,148,652,187,94,187
182,180,560,180,560,216,182,216
256,212,484,212,484,244,256,244
166,242,574,242,574,277,166,277
126,304,366,304,366,336,126,336
382,308,618,308,618,338,382,338
198,362,544,362,544,396,198,396
288,406,456,406,456,440,288,440
414,456,648,456,648,484,414,484
562,504,614,504,614,532,562,532
626,504,678,504,678,532,626,532
436,504,494,504,494,538,436,538
60,550,236,550,236,584,60,584
632,552,668,552,668,576,632,576
438,554,476,554,476,580,438,580
536,552,614,552,614,582,536,582
74,610,424,610,424,646,74,646
542,614,618,614,618,640,542,640
148,650,426,650,426,687,148,687
556,654,618,654,618,682,556,682
176,690,426,690,426,729,176,729
538,696,618,696,618,722,538,722
248,732,426,732,426,764,248,764
542,736,618,736,618,762,542,762
302,772,430,772,430,808,302,808
556,776,618,776,618,804,556,804
192,812,424,812,424,848,192,848
582,818,618,818,618,844,582,844
300,860,420,860,420,896,300,896
88,930,276,930,276,966,88,966
336,930,442,930,442,962,336,962
556,932,614,932,614,962,556,962
540,962,608,962,608,994,540,994
370,964,446,964,446,996,370,996
88,998,218,998,218,1032,88,1032
362,998,440,998,440,1028,362,1028
552,1002,610,1002,610,1030,552,1030
90,1038,160,1038,160,1066,90,1066
364,1038,440,1038,440,1064,364,1064
552,1040,612,1040,612,1066,552,1066
306,1135,480,1135,480,1174,306,1174
208,1178,578,1178,578,1212,208,1212
252,1210,536,1210,536,1247,252,1247
