42,80,602,80,602,111,42,111
178,106,460,106,460,132,178,132
124,126,472,126,472,176,124,176
328,152,516,152,516,175,328,175
198,174,446,174,446,200,198,200
140,216,502,216,502,256,140,256
250,274,524,274,524,314,250,314
34,312,124,312,124,338,34,338
328,316,528,316,528,340,328,340
32,342,388,342,388,380,32,380
34,386,326,386,326,410,34,410
34,408,218,408,218,432,34,432
34,432,364,432,364,456,34,456
34,454,278,454,278,478,34,478
260,476,428,476,428,502,260,502
442,476,508,476,508,502,442,502
26,504,170,504,170,530,26,530
231,506,275,506,275,524,231,524
278,504,324,504,324,528,278,528
336,504,356,504,356,526,336,526
182,506,224,506,224,526,182,526
360,506,418,506,418,528,360,528
430,506,522,506,522,530,430,530
30,542,156,542,156,566,30,566
252,542,274,542,274,562,252,562
170,544,228,544,228,566,170,566
302,544,320,544,320,564,302,564
336,544,356,544,356,562,336,562
394,544,416,544,416,566,394,566
466,544,522,544,522,566,466,566
28,566,144,566,144,590,28,590
170,566,228,566,228,588,170,588
302,566,320,566,320,588,302,588
336,566,356,566,356,586,336,586
252,568,274,568,274,586,252,586
394,568,414,568,414,586,394,586
456,568,524,568,524,590,456,590
30,590,148,590,148,612,30,612
170,590,230,590,230,612,170,612
252,590,274,590,274,610,252,610
298,590,320,590,320,610,298,610
456,590,520,590,520,612,456,612
336,592,356,592,356,610,336,610
394,592,416,592,416,610,394,610
188,622,418,622,418,666,188,666
454,622,524,622,524,658,454,658
30,670,148,670,148,696,30,696
170,672,228,672,228,694,170,694
252,672,274,672,274,692,252,692
302,672,320,672,320,692,302,692
384,672,414,672,414,692,384,692
456,672,524,672,524,696,456,696
336,674,356,674,356,692,336,692
26,694,146,694,146,718,26,718
172,694,224,694,224,716,172,716
300,694,320,694,320,716,300,716
240,696,274,696,274,716,240,716
336,696,358,696,358,718,336,718
384,696,416,696,416,718,384,718
456,696,522,696,522,718,456,718
48,728,418,728,418,772,48,772
450,728,526,728,526,768,450,768
358,774,418,774,418,814,358,814
462,776,524,776,524,812,462,812
60,824,418,824,418,870,60,870
450,824,524,824,524,862,450,862
188,870,418,870,418,916,188,916
452,870,524,870,524,908,452,908
238,920,418,920,418,968,238,968
452,922,526,922,526,960,452,960
32,984,132,984,132,1008,32,1008
34,1010,570,1010,570,1034,34,1034
34,1032,504,1032,504,1058,34,1058
32,1056,574,1056,574,1080,32,1080
34,1080,480,1080,480,1104,34,1104
32,1102,504,1102,504,1128,32,1128
34,1128,222,1128,222,1150,34,1150
198,1152,442,1152,442,1178,198,1178
