42,275,788,275,788,318,42,318
118,327,702,327,702,368,118,368
42,370,772,370,772,411,42,411
100,412,712,412,712,456,100,456
264,458,552,458,552,492,264,492
202,504,606,504,606,544,202,544
278,564,552,564,552,606,278,606
44,640,254,640,254,682,44,682
414,646,800,646,800,686,414,686
42,680,256,680,256,720,42,720
46,726,174,726,174,764,46,764
194,728,322,728,322,762,194,762
46,780,112,780,112,822,46,822
541,782,633,782,633,816,541,816
660,780,816,780,816,822,660,822
124,784,306,784,306,822,124,822
50,832,472,832,472,870,50,870
554,832,634,832,634,868,554,868
678,832,816,832,816,868,678,868
82,880,394,880,394,918,82,918
554,882,634,882,634,918,554,918
678,882,816,882,816,918,678,918
114,920,254,920,254,962,114,962
124,970,224,970,224,1010,124,1010
242,970,274,970,274,1004,242,1004
332,970,422,970,422,1008,332,1008
660,970,758,970,758,1004,660,1004
52,972,114,972,114,1006,52,1006
46,1034,198,1034,198,1074,46,1074
676,1034,756,1034,756,1070,676,1070
48,1094,264,1094,264,1134,48,1134
678,1094,756,1094,756,1128,678,1128
46,1150,364,1150,364,1193,46,1193
642,1150,758,1150,758,1194,642,1194
642,1210,758,1210,758,1254,642,1254
48,1212,158,1212,158,1254,48,1254
48,1280,336,1280,336,1328,48,1328
287,1342,429,1342,429,1378,287,1378
48,1340,138,1340,138,1376,48,1376
164,1340,204,1340,204,1376,164,1376
508,1340,592,1340,592,1376,508,1376
636,1340,796,1340,796,1380,636,1380
48,1396,110,1396,110,1432,48,1432
160,1396,216,1396,216,1432,160,1432
512,1396,592,1396,592,1434,512,1434
701,1398,795,1398,795,1432,701,1432
336,1398,416,1398,416,1434,336,1434
338,1450,416,1450,416,1488,338,1488
700,1450,794,1450,794,1488,700,1488
48,1452,140,1452,140,1492,48,1492
512,1452,592,1452,592,1488,512,1488
42,1532,788,1532,788,1586,42,1586
54,1588,778,1588,778,1625,54,1625
