2072,1371,2968,1371,2968,1473,2072,1473
2227,1478,2803,1478,2803,1566,2227,1566
2145,1576,2889,1576,2889,1665,2145,1665
2148,1671,2888,1671,2888,1765,2148,1765
2104,1961,2852,1961,2852,2055,2104,2055
2262,2050,2666,2050,2666,2151,2262,2151
2064,2254,2926,2254,2926,2350,2064,2350
1743,2357,3239,2357,3239,2443,1743,2443
1826,2453,3196,2453,3196,2546,1826,2546
2620,2639,3120,2639,3120,2735,2620,2735
1661,2649,2453,2649,2453,2735,1661,2735
1661,2746,2647,2746,2647,2833,1661,2833
2334,2933,2637,2933,2637,3026,2334,3026
2776,2932,3232,2932,3232,3029,2776,3029
1661,2942,1843,2942,1843,3035,1661,3035
3006,3125,3234,3125,3234,3219,3006,3219
2422,3129,2638,3129,2638,3223,2422,3223
2848,3129,2958,3129,2958,3219,2848,3219
1652,3133,1802,3133,1802,3233,1652,3233
2250,3133,2358,3133,2358,3225,2250,3225
2214,3325,2710,3325,2710,3421,2214,3421
2846,3415,2956,3415,2956,3511,2846,3511
3002,3415,3232,3415,3232,3511,3002,3511
2208,3421,2398,3421,2398,3521,2208,3521
1734,3616,3226,3616,3226,3715,1734,3715
1889,3719,3110,3719,3110,3808,1889,3808
