142,98,570,98,570,152,142,152
106,160,646,160,646,218,106,218
198,226,520,226,520,258,198,258
128,264,588,264,588,300,128,300
54,304,664,304,664,338,54,338
108,344,608,344,608,376,108,376
232,382,488,382,488,414,232,414
212,422,520,422,520,454,212,454
36,498,292,498,292,532,36,532
336,498,698,498,698,530,336,530
386,538,628,538,628,572,386,572
34,540,226,540,226,572,34,572
72,614,590,614,590,648,72,648
124,656,504,656,504,687,124,687
530,730,644,730,644,764,530,764
34,732,238,732,238,766,34,766
584,808,698,808,698,842,584,842
34,810,414,810,414,844,34,844
566,888,698,888,698,922,566,922
38,892,326,892,326,923,38,923
54,930,366,930,366,962,54,962
564,930,664,930,664,960,564,960
36,1008,416,1008,416,1044,36,1044
566,1046,698,1046,698,1078,566,1078
88,1048,276,1048,276,1080,88,1080
54,1086,348,1086,348,1120,54,1120
566,1088,662,1088,662,1118,566,1118
580,1162,698,1162,698,1196,580,1196
34,1166,396,1166,396,1200,34,1200
34,1244,416,1244,416,1278,34,1278
566,1244,664,1244,664,1274,566,1274
584,1282,664,1282,664,1314,584,1314
36,1284,256,1284,256,1318,36,1318
564,1322,664,1322,664,1352,564,1352
38,1360,118,1360,118,1396,38,1396
550,1360,664,1360,664,1392,550,1392
40,1438,222,1438,222,1472,40,1472
636,1440,662,1440,662,1468,636,1468
262,1478,464,1478,464,1510,262,1510
510,1478,658,1478,658,1512,510,1512
34,1480,242,1480,242,1514,34,1514
34,1518,152,1518,152,1552,34,1552
370,1518,466,1518,466,1552,370,1552
584,1518,662,1518,662,1550,584,1550
34,1598,274,1598,274,1630,34,1630
564,1598,662,1598,662,1630,564,1630
142,1674,576,1674,576,1708,142,1708
124,1712,608,1712,608,1746,124,1746
108,1752,618,1752,618,1788,108,1788
194,1794,520,1794,520,1828,194,1828
142,1832,574,1832,574,1866,142,1866
140,1870,574,1870,574,1910,140,1910
