136,196,524,196,524,232,136,232
162,238,504,238,504,268,162,268
224,280,444,280,444,310,224,310
130,318,536,318,536,348,130,348
246,356,422,356,422,384,246,384
170,392,496,392,496,424,170,424
206,442,464,442,464,474,206,474
358,488,628,488,628,516,358,516
46,490,326,490,326,524,46,524
46,532,252,532,252,566,46,566
510,566,588,566,588,598,510,598
124,572,294,572,294,602,124,602
404,570,486,570,486,600,404,600
46,572,104,572,104,604,46,604
46,614,582,614,582,644,46,644
529,658,638,658,638,685,529,685
382,656,486,656,486,690,382,690
104,658,214,658,214,690,104,690
70,662,90,662,90,688,70,688
48,708,578,708,578,738,48,738
541,752,637,752,637,783,541,783
400,752,486,752,486,784,400,784
104,754,214,754,214,786,104,786
70,758,88,758,88,784,70,784
70,806,96,806,96,836,70,836
242,806,270,806,270,836,242,836
124,806,210,806,210,840,124,840
524,850,628,850,628,882,524,882
50,852,186,852,186,884,50,884
560,894,628,894,628,924,560,924
50,896,256,896,256,932,50,932
496,936,628,936,628,974,496,974
46,938,424,938,424,980,46,980
49,985,185,985,185,1016,49,1016
524,982,628,982,628,1014,524,1014
578,1048,638,1048,638,1078,578,1078
380,1050,496,1050,496,1082,380,1082
48,1054,266,1054,266,1088,48,1088
398,1082,492,1082,492,1118,398,1118
542,1082,638,1082,638,1116,542,1116
394,1134,492,1134,492,1166,394,1166
556,1134,638,1134,638,1166,556,1166
50,1136,100,1136,100,1168,50,1168
98,1232,312,1232,312,1266,98,1266
49,1286,161,1286,161,1316,49,1316
50,1318,134,1318,134,1350,50,1350
252,1338,444,1338,444,1374,252,1374
184,1376,514,1376,514,1414,184,1414
