248,377,764,377,764,550,248,550
318,537,702,537,702,592,318,592
296,588,702,588,702,645,296,645
278,636,736,636,736,687,278,687
254,736,768,736,768,787,254,787
150,836,290,836,290,878,150,878
446,838,570,838,570,882,446,882
716,842,872,842,872,886,716,886
146,934,644,934,644,982,146,982
712,942,870,942,870,982,712,982
144,987,644,987,644,1034,144,1034
710,992,870,992,870,1034,710,1034
182,1036,392,1036,392,1078,182,1078
144,1134,690,1134,690,1178,144,1178
746,1140,830,1140,830,1178,746,1178
284,1186,690,1186,690,1234,284,1234
762,1190,832,1190,832,1230,762,1230
478,1238,690,1238,690,1282,478,1282
746,1238,832,1238,832,1280,746,1280
548,1288,690,1288,690,1330,548,1330
726,1288,830,1288,830,1328,726,1328
512,1336,690,1336,690,1378,512,1378
726,1336,832,1336,832,1380,726,1380
142,1429,354,1429,354,1480,142,1480
422,1432,614,1432,614,1476,422,1476
710,1436,844,1436,844,1478,710,1478
136,1482,262,1482,262,1520,136,1520
530,1486,618,1486,618,1524,530,1524
776,1486,848,1486,848,1524,776,1524
142,1532,264,1532,264,1574,142,1574
530,1532,620,1532,620,1574,530,1574
776,1534,850,1534,850,1574,776,1574
228,1682,740,1682,740,1728,228,1728
138,1732,848,1732,848,1776,138,1776
