176,176,532,176,532,213,176,213
158,214,522,214,522,248,158,248
208,254,482,254,482,284,208,284
98,292,610,292,610,326,98,326
192,330,514,330,514,362,192,362
68,370,328,370,328,401,68,401
360,370,640,370,640,402,360,402
112,410,374,410,374,442,112,442
394,410,590,410,590,442,394,442
222,453,484,453,484,481,222,481
114,492,594,492,594,522,114,522
132,530,570,530,570,564,132,564
164,612,512,612,512,644,164,644
438,688,592,688,592,723,438,723
38,693,282,693,282,722,38,722
152,730,482,730,482,762,152,762
38,770,330,770,330,802,38,802
518,848,668,848,668,880,518,880
377,852,497,852,497,880,377,880
40,852,220,852,220,882,40,882
270,852,328,852,328,882,270,882
46,932,218,932,218,960,46,960
238,966,294,966,294,998,238,998
502,966,590,966,590,996,502,996
378,970,452,970,452,998,378,998
624,970,664,970,664,998,624,998
40,1004,326,1004,326,1038,40,1038
238,1042,296,1042,296,1074,238,1074
516,1044,590,1044,590,1074,516,1074
378,1044,452,1044,452,1074,378,1074
624,1044,666,1044,666,1074,624,1074
38,1080,250,1080,250,1112,38,1112
242,1120,296,1120,296,1150,242,1150
378,1120,452,1120,452,1150,378,1150
516,1120,590,1120,590,1150,516,1150
606,1122,664,1122,664,1152,606,1152
38,1196,370,1196,370,1231,38,1231
576,1200,666,1200,666,1230,576,1230
38,1236,230,1236,230,1268,38,1268
592,1240,664,1240,664,1268,592,1268
38,1274,418,1274,418,1308,38,1308
578,1280,664,1280,664,1308,578,1308
38,1312,246,1312,246,1349,38,1349
592,1316,664,1316,664,1346,592,1346
34,1392,226,1392,226,1448,34,1448
496,1398,662,1398,662,1450,496,1450
36,1496,142,1496,142,1532,36,1532
330,1500,496,1500,496,1532,330,1532
528,1500,666,1500,666,1532,528,1532
36,1576,140,1576,140,1606,36,1606
576,1580,664,1580,664,1606,576,1606
36,1612,166,1612,166,1644,36,1644
578,1618,664,1618,664,1648,578,1648
34,1729,218,1729,218,1766,34,1766
344,1732,506,1732,506,1762,344,1762
542,1732,660,1732,660,1766,542,1766
192,1764,290,1764,290,1802,192,1802
36,1772,78,1772,78,1800,36,1800
424,1770,512,1770,512,1802,424,1802
594,1774,664,1774,664,1804,594,1804
36,1810,78,1810,78,1838,36,1838
192,1808,274,1808,274,1840,192,1840
438,1812,512,1812,512,1842,438,1842
592,1812,664,1812,664,1842,592,1842
34,1848,92,1848,92,1880,34,1880
192,1848,290,1848,290,1880,192,1880
438,1850,512,1850,512,1880,438,1880
592,1852,664,1852,664,1882,592,1882
194,2046,494,2046,494,2082,194,2082
222,2088,496,2088,496,2122,222,2122
