136,94,570,94,570,146,136,146
98,156,646,156,646,212,98,212
194,220,516,220,516,254,194,254
122,260,590,260,590,292,122,292
44,298,664,298,664,332,44,332
100,338,610,338,610,370,100,370
138,378,560,378,560,409,138,409
208,458,520,458,520,490,208,490
32,538,292,538,292,570,32,570
332,538,700,538,700,570,332,570
388,578,626,578,626,611,388,611
32,578,168,578,168,614,32,614
70,656,590,656,590,688,70,688
122,696,502,696,502,730,122,730
34,776,238,776,238,810,34,810
528,776,644,776,644,808,528,808
34,856,362,856,362,888,34,888
88,896,272,896,272,928,88,928
566,896,700,896,700,928,566,928
52,934,326,934,326,970,52,970
566,936,664,936,664,968,566,968
34,1014,416,1014,416,1046,34,1046
582,1014,664,1014,664,1046,582,1046
34,1054,116,1054,116,1086,34,1086
548,1054,664,1054,664,1086,548,1086
34,1090,152,1090,152,1126,34,1126
564,1094,664,1094,664,1128,564,1128
34,1171,218,1171,218,1206,34,1206
638,1176,666,1176,666,1204,638,1204
30,1211,238,1211,238,1246,30,1246
262,1214,466,1214,466,1246,262,1246
512,1214,660,1214,660,1248,512,1248
30,1250,148,1250,148,1286,30,1286
388,1254,466,1254,466,1288,388,1288
582,1256,664,1256,664,1288,582,1288
30,1332,272,1332,272,1366,30,1366
566,1334,664,1334,664,1366,566,1366
138,1412,578,1412,578,1446,138,1446
120,1452,610,1452,610,1486,120,1486
102,1492,620,1492,620,1528,102,1528
188,1532,522,1532,522,1566,188,1566
138,1572,576,1572,576,1608,138,1608
136,1614,576,1614,576,1648,136,1648
