194,268,512,268,512,300,194,300
72,300,646,300,646,333,72,333
148,338,552,338,552,370,148,370
104,372,604,372,604,406,104,406
380,406,634,406,634,438,380,438
76,408,328,408,328,440,76,440
136,442,568,442,568,476,136,476
166,515,510,515,510,545,166,545
566,580,608,580,608,612,566,612
440,582,554,582,554,614,440,614
46,584,172,584,172,616,46,616
180,584,284,584,284,616,180,616
158,621,484,621,484,648,158,648
42,620,116,620,116,650,42,650
42,654,316,654,316,686,42,686
608,718,668,718,668,750,608,750
518,720,600,720,600,750,518,750
272,722,330,722,330,756,272,756
40,724,222,724,222,756,40,756
380,724,498,724,498,754,380,754
42,794,616,794,616,821,42,821
626,826,668,826,668,852,626,852
368,828,452,828,452,856,368,856
504,828,590,828,590,854,504,854
250,832,300,832,300,858,250,858
44,862,370,862,370,896,44,896
626,896,668,896,668,922,626,922
380,896,454,896,454,928,380,928
504,898,590,898,590,924,504,924
232,900,300,900,300,926,232,926
44,933,424,933,424,963,44,963
490,966,590,966,590,994,490,994
626,966,668,966,668,992,626,992
354,968,454,968,454,996,354,996
250,970,300,970,300,998,250,998
566,1032,664,1032,664,1064,566,1064
46,1036,388,1036,388,1068,46,1068
584,1070,668,1070,668,1098,584,1098
42,1072,310,1072,310,1102,42,1102
564,1104,668,1104,668,1132,564,1132
44,1106,432,1106,432,1135,44,1135
40,1176,228,1176,228,1228,40,1228
470,1178,670,1178,670,1226,470,1226
563,1300,669,1300,669,1326,563,1326
42,1300,144,1300,144,1330,42,1330
347,1403,511,1403,511,1431,347,1431
551,1404,662,1404,662,1430,551,1430
42,1406,222,1406,222,1436,42,1436
198,1436,296,1436,296,1470,198,1470
414,1436,514,1436,514,1466,414,1466
584,1436,668,1436,668,1468,584,1468
42,1440,86,1440,86,1470,42,1470
202,1614,498,1614,498,1644,202,1644
226,1648,498,1648,498,1678,226,1678
244,1684,466,1684,466,1712,244,1712
240,1716,466,1716,466,1746,240,1746
