56,26,180,26,180,56,56,56
78,134,278,134,278,160,78,160
78,164,294,164,294,190,78,190
76,196,320,196,320,222,76,222
78,226,334,226,334,252,78,252
78,256,204,256,204,280,78,280
78,286,334,286,334,312,78,312
78,316,334,316,334,342,78,342
80,346,184,346,184,372,80,372
244,346,294,346,294,372,244,372
78,408,290,408,290,436,78,436
78,440,278,440,278,466,78,466
80,500,234,500,234,526,80,526
80,528,198,528,198,554,80,554
262,528,334,528,334,554,262,554
80,558,222,558,222,584,80,584
80,588,200,588,200,614,80,614
262,588,336,588,336,614,262,614
80,618,338,618,338,646,80,646
232,650,336,650,336,674,232,674
82,710,306,710,306,738,82,738
82,742,146,742,146,768,82,768
80,772,240,772,240,800,80,800
300,774,338,774,338,798,300,798
274,802,334,802,334,826,274,826
82,830,186,830,186,856,82,856
300,832,338,832,338,854,300,854
274,860,334,860,334,884,274,884
82,890,146,890,146,916,82,916
300,890,338,890,338,914,300,914
276,920,338,920,338,944,276,944
82,949,338,949,338,974,82,974
82,1008,338,1008,338,1034,82,1034
164,1038,240,1038,240,1064,164,1064
