22,226,616,226,616,258,22,258
22,264,572,264,572,294,22,294
26,304,70,304,70,336,26,336
116,304,318,304,318,338,116,338
26,342,228,342,228,376,26,376
412,378,634,378,634,408,412,408
22,382,392,382,392,414,22,414
30,422,378,422,378,458,30,458
134,462,536,462,536,492,134,492
340,497,638,497,638,528,340,528
30,500,322,500,322,534,30,534
26,540,244,540,244,574,26,574
336,540,454,540,454,572,336,572
456,614,500,614,500,648,456,648
400,616,442,616,442,650,400,650
534,616,592,616,592,648,534,648
40,618,112,618,112,650,40,650
174,620,246,620,246,652,174,652
310,620,366,620,366,658,310,658
462,696,488,696,488,728,462,728
538,694,638,694,638,726,538,726
44,695,294,695,294,732,44,732
312,698,336,698,336,728,312,728
372,696,442,696,442,728,372,728
534,774,610,774,610,806,534,806
312,778,338,778,338,806,312,806
176,778,232,778,232,812,176,812
538,814,610,814,610,846,538,846
298,816,488,816,488,854,298,854
540,894,612,894,612,924,540,924
298,894,354,894,354,926,298,926
296,932,350,932,350,968,296,968
522,932,610,932,610,964,522,964
298,1010,400,1010,400,1046,298,1046
538,1010,612,1010,612,1042,538,1042
94,1090,592,1090,592,1124,94,1124
32,1126,624,1126,624,1165,32,1165
30,1166,522,1166,522,1202,30,1202
34,1204,460,1204,460,1240,34,1240
30,1245,628,1245,628,1285,30,1285
