1704,2018,3058,2018,3058,2127,1704,2127
2132,2108,2630,2108,2630,2186,2132,2186
2220,2193,2534,2193,2534,2275,2220,2275
1800,2267,2956,2267,2956,2361,1800,2361
1934,2351,2812,2351,2812,2443,1934,2443
2174,2436,2570,2436,2570,2520,2174,2520
1636,2504,2474,2504,2474,2593,1636,2593
1634,2623,1768,2623,1768,2697,1634,2697
2102,2631,2212,2631,2212,2713,2102,2713
2952,2641,3108,2641,3108,2713,2952,2713
1634,2715,2594,2715,2594,2816,1634,2816
1634,2813,1852,2813,1852,2887,1634,2887
2096,2819,2138,2819,2138,2891,2096,2891
2878,2827,3098,2827,3098,2907,2878,2907
1632,2929,2426,2929,2426,3024,1632,3024
1624,3023,1850,3023,1850,3103,1624,3103
2092,3033,2138,3033,2138,3103,2092,3103
2870,3043,3086,3043,3086,3119,2870,3119
2488,3181,3088,3181,3088,3266,2488,3266
2557,3271,3086,3271,3086,3345,2557,3345
2570,3355,3084,3355,3084,3433,2570,3433
2582,3431,3086,3431,3086,3511,2582,3511
1612,3535,2020,3535,2020,3617,1612,3617
2856,3553,3086,3553,3086,3631,2856,3631
1609,3629,1801,3629,1801,3701,1609,3701
2856,3643,3076,3643,3076,3723,2856,3723
1610,3711,1840,3711,1840,3793,1610,3793
2856,3731,3072,3731,3072,3803,2856,3803
1610,3909,1956,3909,1956,3987,1610,3987
2306,3923,2594,3923,2594,3995,2306,3995
2868,3933,3074,3933,3074,4007,2868,4007
1606,4005,1968,4005,1968,4083,1606,4083
2486,4017,2600,4017,2600,4085,2486,4085
2964,4029,3072,4029,3072,4095,2964,4095
1972,4133,2688,4133,2688,4219,1972,4219
1850,4214,2810,4214,2810,4308,1850,4308
1970,4300,2680,4300,2680,4390,1970,4390
1888,4378,2760,4378,2760,4471,1888,4471
1934,4464,2712,4464,2712,4557,1934,4557
