82,143,538,143,538,181,82,181
238,176,384,176,384,202,238,202
78,206,542,206,542,236,78,236
116,238,504,238,504,266,116,266
190,268,428,268,428,296,190,296
180,298,438,298,438,327,180,327
82,328,300,328,300,357,82,357
320,332,538,332,538,358,320,358
182,361,436,361,436,390,182,390
228,400,392,400,392,424,228,424
28,426,108,426,108,452,28,452
28,462,396,462,396,488,28,488
28,494,118,494,118,518,28,518
188,496,332,496,332,520,188,520
466,496,592,496,592,522,466,522
398,498,458,498,458,522,398,522
26,526,116,526,116,550,26,550
170,528,182,528,182,550,170,550
188,526,262,526,262,552,188,552
396,528,458,528,458,552,396,552
470,528,566,528,566,552,470,552
28,557,184,557,184,588,28,588
404,562,462,562,462,586,404,586
350,608,412,608,412,632,350,632
464,608,528,608,528,634,464,634
26,626,76,626,76,650,26,650
188,628,230,628,230,654,188,654
254,628,330,628,330,650,254,650
342,628,418,628,418,652,342,652
446,630,530,630,530,652,446,652
544,630,588,630,588,652,544,652
28,654,92,654,92,678,28,678
182,656,242,656,242,680,182,680
266,658,324,658,324,680,266,680
352,658,412,658,412,682,352,682
460,658,530,658,530,682,460,682
540,660,584,660,584,682,540,682
128,680,324,680,324,706,128,706
26,734,98,734,98,754,26,754
188,734,232,734,232,754,188,754
262,734,322,734,322,756,262,756
350,734,412,734,412,756,350,756
470,736,526,736,526,756,470,756
540,736,584,736,584,758,540,758
120,756,530,756,530,790,120,790
54,808,158,808,158,834,54,834
176,810,242,810,242,834,176,834
454,812,532,812,532,834,454,834
106,858,416,858,416,888,106,888
452,860,532,860,532,888,452,888
296,898,416,898,416,924,296,924
478,902,530,902,530,924,478,924
282,938,416,938,416,966,282,966
478,942,532,942,532,964,478,964
290,976,416,976,416,1008,290,1008
478,980,530,980,530,1004,478,1004
62,1016,416,1016,416,1044,62,1044
450,1020,530,1020,530,1046,450,1046
320,1058,416,1058,416,1084,320,1084
450,1060,530,1060,530,1086,450,1086
294,1086,416,1086,416,1116,294,1116
476,1088,530,1088,530,1114,476,1114
62,1168,242,1168,242,1196,62,1196
66,1206,176,1206,176,1230,66,1230
232,1210,258,1210,258,1232,232,1232
308,1212,420,1212,420,1238,308,1238
458,1215,566,1215,566,1243,458,1243
66,1232,118,1232,118,1256,66,1256
234,1236,258,1236,258,1260,234,1260
338,1238,420,1238,420,1264,338,1264
510,1246,566,1246,566,1270,510,1270
192,1266,270,1266,270,1292,192,1292
338,1272,416,1272,416,1298,338,1298
510,1276,566,1276,566,1302,510,1302
54,1319,548,1319,548,1359,54,1359
