206,212,728,212,728,260,206,260
336,272,598,272,598,316,336,316
338,320,586,320,586,362,338,362
256,372,672,372,672,414,256,414
276,422,648,422,648,464,276,464
356,470,574,470,574,510,356,510
300,514,630,514,630,557,300,557
272,562,654,562,654,604,272,604
232,636,698,636,698,676,232,676
32,678,146,678,146,718,32,718
44,760,208,760,208,800,44,800
248,760,464,760,464,796,248,796
544,760,646,760,646,796,544,796
694,760,742,760,742,794,694,794
44,808,136,808,136,848,44,848
246,808,388,808,388,848,246,848
544,808,636,808,636,846,544,846
692,808,878,808,878,848,692,848
42,852,184,852,184,890,42,890
246,852,386,852,386,890,246,890
544,852,634,852,634,888,544,888
694,852,838,852,838,888,694,888
608,898,678,898,678,926,608,926
746,900,802,900,802,924,746,924
42,920,248,920,248,962,42,962
482,920,554,920,554,962,482,962
818,920,890,920,890,956,818,956
612,926,678,926,678,958,612,958
736,926,802,926,802,956,736,956
44,962,428,962,428,994,44,994
500,962,526,962,526,994,500,994
600,964,666,964,666,994,600,994
832,964,884,964,884,994,832,994
734,968,802,968,802,994,734,994
44,1004,430,1004,430,1040,44,1040
500,1006,520,1006,520,1040,500,1040
598,1008,666,1008,666,1040,598,1040
832,1008,884,1008,884,1042,832,1042
732,1010,802,1010,802,1040,732,1040
44,1049,290,1049,290,1088,44,1088
502,1054,520,1054,520,1084,502,1084
602,1056,666,1056,666,1086,602,1086
732,1054,802,1054,802,1086,732,1086
834,1054,884,1054,884,1086,834,1086
276,1094,372,1094,372,1128,276,1128
724,1094,804,1094,804,1128,724,1128
494,1098,528,1098,528,1128,494,1128
198,1150,666,1150,666,1198,198,1198
724,1152,804,1152,804,1188,724,1188
482,1202,664,1202,664,1242,482,1242
724,1202,808,1202,808,1240,724,1240
384,1258,666,1258,666,1302,384,1302
724,1258,806,1258,806,1292,724,1292
464,1308,666,1308,666,1348,464,1348
724,1310,804,1310,804,1346,724,1346
475,1364,666,1364,666,1406,475,1406
724,1364,808,1364,808,1396,724,1396
132,1414,630,1414,630,1463,132,1463
724,1414,806,1414,806,1452,724,1452
724,1470,806,1470,806,1506,724,1506
518,1472,630,1472,630,1508,518,1508
464,1516,630,1516,630,1560,464,1560
724,1518,806,1518,806,1554,724,1554
158,1622,448,1622,448,1666,158,1666
168,1698,332,1698,332,1736,168,1736
370,1698,408,1698,408,1734,370,1734
426,1700,590,1700,590,1742,426,1742
610,1700,766,1700,766,1742,610,1742
510,1738,590,1738,590,1776,510,1776
370,1740,404,1740,404,1776,370,1776
686,1740,764,1740,764,1776,686,1776
218,1742,278,1742,278,1776,218,1776
296,1798,416,1798,416,1840,296,1840
508,1798,592,1798,592,1838,508,1838
686,1800,766,1800,766,1840,686,1840
92,1950,830,1950,830,1989,92,1989
356,2004,568,2004,568,2050,356,2050
